GENE	GENE_SYMBOL	ASD_2019	ADHD_2019	SCZ_2020	BD_2019	OCD_2018	AN_2019	TS_2019	MDD_2018	NEUROT_2018	IQ_2018	AD_2019	PD_2014
4599	MX1	0.97023	0.5309	0.21635	0.040467	0.35036	0.82801	0.85212	0.55088	0.0047432	0.05911	0.27806	0.38721
7113	TMPRSS2	0.97834	0.9242	0.66119	0.19512	0.62644	0.19437	0.45801	0.95142	0.76893	0.72036	0.17659	0.72463
54101	RIPK4	0.69706	0.90235	0.062453	0.083294	0.37685	0.75381	0.52017	0.67404	0.89983	0.31585	0.52094	0.11701
63977	PRDM15	0.26188	0.44038	0.006697	0.56869	0.11114	0.81489	0.63499	0.60035	2.2099e-05	0.30964	0.4802	0.1363
25966	C2CD2	0.80987	0.95007	0.6414	0.13768	0.87242	0.78791	0.41794	0.86255	0.0019856	0.062066	0.31833	0.26827
49854	ZBTB21	0.94583	0.50463	0.8049	0.77406	0.26024	0.74055	0.78804	0.47148	0.72313	0.072665	0.067324	0.0097333
89766	UMODL1	0.1364	0.77784	0.034365	0.97807	0.92261	0.69811	0.42836	0.44395	0.013467	0.17796	0.20599	0.37896
9619	ABCG1	0.39142	0.41758	0.010638	0.058081	0.58652	0.049984	0.092701	0.29174	0.34577	0.20931	0.76774	0.43976
7033	TFF3	0.29121	0.89338	0.058836	0.16802	0.68679	0.081539	0.49992	0.42808	0.032014	0.44138	0.37254	0.32362
7032	TFF2	0.21383	0.90691	0.66856	0.28482	0.74145	0.35086	0.27051	0.38468	0.12983	0.62062	0.2262	0.63521
7031	TFF1	0.3162	0.79874	0.56658	0.071684	0.85201	0.22026	0.12616	0.12183	0.61532	0.90561	0.49884	0.72813
64699	TMPRSS3	0.17893	0.63164	0.70405	0.053397	0.21991	0.75482	0.75339	0.00095605	0.98404	0.87879	0.46394	0.42153
53347	UBASH3A	0.23715	0.6899	0.26429	0.26677	0.18577	0.1636	0.71685	0.34907	0.74469	0.82668	0.50243	0.55683
89765	RSPH1	0.95155	0.65013	0.12841	0.33535	0.22407	0.82218	0.91461	0.84008	0.85774	0.065866	0.14465	0.30491
54020	SLC37A1	0.73508	0.069482	0.071492	0.29777	0.32308	0.93699	0.33909	0.8277	0.70086	0.025963	0.19277	0.2568
5152	PDE9A	0.42948	0.25469	0.0031598	0.30043	0.40041	0.61542	0.12039	0.16874	0.63309	0.51832	0.87057	0.25776
10785	WDR4	0.50006	0.59906	0.26064	0.18681	0.63005	0.14354	0.049528	0.16083	0.13269	0.12957	0.35563	0.00062527
4731	NDUFV3	0.47393	0.65073	0.080213	0.17396	0.78504	0.14122	0.1477	0.20879	0.11693	0.19061	0.44513	8.9411e-05
5316	PKNOX1	0.36624	0.19933	0.00043666	0.0035152	0.14191	0.28634	0.75957	0.93116	0.45978	0.15816	0.1499	0.052214
875	CBS	0.43796	0.47283	0.073318	0.039203	0.66335	0.58538	0.67322	0.81283	0.18697	0.33579	0.50927	0.40758
7307	U2AF1	0.54279	0.0013103	0.95718	0.85534	0.71334	0.022114	0.78509	0.73078	0.41639	0.049514	0.881	0.8984
1409	CRYAA	0.59732	NA	0.054582	0.63487	0.48243	0.96829	0.98105	0.85249	0.0030832	0.72655	0.057354	0.22632
150094	SIK1	0.61258	0.61906	0.41064	0.231	0.86766	0.95529	0.62881	0.9664	0.74204	0.90527	0.015702	0.61098
11077	HSF2BP	0.4763	0.25882	0.023996	0.26898	0.3999	0.21658	0.84622	0.65243	0.35231	0.051979	0.64472	0.045895
23076	RRP1B	0.41318	0.21099	0.041345	0.27391	0.30588	0.24577	0.82665	0.84342	0.84669	0.72548	0.67483	0.064154
8566	PDXK	0.78888	0.30235	0.27625	0.76471	0.022975	0.44079	0.51205	0.94299	0.15933	0.53742	0.7653	0.48863
1476	CSTB	0.7686	0.14976	0.10848	0.88442	0.28263	0.94627	0.67234	0.94075	0.45255	0.62759	0.27638	0.50648
8568	RRP1	0.98186	0.41708	0.10035	0.62499	0.11755	0.040363	0.73822	0.95153	0.22499	0.71574	0.094862	0.57237
56894	AGPAT3	0.76998	0.5999	0.047128	0.41551	0.2962	0.049781	0.80189	0.1952	0.57446	0.035632	0.20433	0.17827
7109	TRAPPC10	0.9435	0.4392	0.44265	0.36647	0.64133	0.49281	0.6142	0.75512	0.39845	0.60641	0.0060466	0.043526
5822	PWP2	0.98285	0.54807	0.56891	0.2019	0.63877	0.23065	0.91586	0.65993	0.48314	0.69998	0.025642	0.021353
8209	C21orf33	0.97199	0.30723	0.50202	0.030088	0.29086	0.64608	0.99646	0.90394	0.74965	0.81717	0.10432	0.066
23308	ICOSLG	0.090059	0.96753	0.39855	0.38766	0.46176	0.87614	0.76481	0.41172	0.20186	0.44507	0.32477	0.92675
29947	DNMT3L	0.2226	0.61554	0.41968	0.080337	0.46076	0.47235	0.50546	0.62329	0.19209	0.79818	0.19509	0.85866
326	AIRE	0.2505	0.382	0.55092	0.16519	0.55523	0.83809	0.35337	0.49088	0.46189	0.15372	0.6287	0.54102
5211	PFKL	0.34717	0.89503	0.34144	0.050861	0.97999	0.42987	0.68588	0.87165	0.32421	0.022225	0.28521	0.89999
755	C21orf2	0.15102	0.28615	0.87072	0.047936	0.80112	0.63557	0.17047	0.79984	0.62716	0.36171	0.62615	0.24679
7226	TRPM2	0.43951	0.49411	0.64738	0.69878	0.37438	0.70939	0.052583	0.15754	0.65529	0.94088	0.14492	0.096644
81543	LRRC3	0.53895	0.60768	0.82351	0.9753	0.063678	0.43727	0.20261	0.67542	0.038393	0.3201	0.25707	0.50044
54084	TSPEAR	0.97294	0.9756	0.056536	0.081082	0.45739	0.11815	0.46869	0.45279	0.46548	0.026366	0.45869	0.27641
386677	KRTAP10-1	0.34649	0.47566	0.18412	0.88058	0.28909	0.31888	0.49702	0.61298	0.37413	0.18796	0.32521	0.47198
386679	KRTAP10-2	0.36816	0.99814	0.27916	0.62647	0.57183	0.83579	0.48951	0.52896	0.52555	0.099021	0.20775	0.68577
386682	KRTAP10-3	0.31216	0.68661	0.020011	0.62901	0.24388	0.70893	0.49496	0.13483	0.27243	0.59399	0.35736	0.26607
386672	KRTAP10-4	0.86916	0.81812	0.12369	0.72499	0.20398	0.41541	0.54197	0.058924	0.62817	0.36857	0.26027	0.17319
386680	KRTAP10-5	0.65763	0.9135	0.054558	0.48908	0.055962	0.39171	0.759	0.12936	0.434	0.31416	0.44591	0.17113
386674	KRTAP10-6	0.659	0.65657	0.062594	0.8204	0.35037	0.092517	0.95138	0.66293	0.10403	0.35116	0.41914	0.86183
386675	KRTAP10-7	0.76492	0.43128	0.20238	0.83014	0.69516	0.12679	0.5252	0.84439	0.27594	0.50383	0.29721	0.65971
386681	KRTAP10-8	0.29841	0.5727	0.58845	0.31902	0.57598	0.15656	0.25035	0.76235	0.36128	0.65329	0.46981	0.63438
386676	KRTAP10-9	0.84541	0.48619	0.49893	0.050665	0.32264	0.12879	0.42348	0.19703	0.91574	0.0081472	0.56583	0.3218
353333	KRTAP10-10	0.64829	0.73781	0.45287	0.08403	0.37138	0.16443	0.45539	0.3927	0.85307	0.00067529	0.77821	0.61617
386678	KRTAP10-11	0.82042	0.68932	0.068686	0.055489	0.76956	0.09862	0.56101	0.69461	0.98788	0.0024545	0.48429	0.53791
386684	KRTAP12-4	0.96247	0.67651	0.17479	0.047707	0.97294	0.42136	0.37316	0.701	0.86268	0.052945	0.38817	0.39324
386683	KRTAP12-3	0.94278	0.63622	0.20699	0.074108	0.96601	0.32208	0.41504	0.7859	0.85701	0.09379	0.62862	0.54602
353323	KRTAP12-2	0.92726	0.86647	0.27442	0.032051	0.95113	0.39821	0.13309	0.28365	0.56325	0.15379	0.28055	0.050341
353332	KRTAP12-1	0.98809	0.78659	0.25065	0.074278	0.82295	0.044971	0.27514	0.055071	0.70185	0.18016	0.48546	0.080658
386685	KRTAP10-12	0.50337	0.89345	0.29743	0.24843	0.89328	0.020679	0.28205	0.51875	0.81568	0.10726	0.29495	0.42851
7327	UBE2G2	0.91627	0.5457	0.50691	0.042868	0.23056	0.49562	0.72797	0.47501	0.65681	0.2261	0.25809	0.10248
6612	SUMO3	0.79529	0.39222	0.55422	0.016498	0.20155	0.60434	0.45443	0.37479	0.6271	0.03173	0.10508	0.25947
754	PTTG1IP	0.96715	0.16468	0.17878	0.36355	0.7605	0.91736	0.98038	0.72357	0.73863	0.62994	0.1104	0.50513
3689	ITGB2	0.47689	0.15706	0.28148	0.88185	0.83676	0.47606	0.39738	0.035813	0.15343	0.090578	0.25855	0.26258
85395	FAM207A	0.67219	0.23177	0.033984	0.17091	0.10678	0.070184	0.1597	0.064045	0.35617	0.38988	0.60081	0.29176
104	ADARB1	0.83185	0.0028463	0.58908	0.62277	0.13526	0.00047976	0.93117	4.4804e-05	0.64132	0.00012697	0.75624	0.30329
23275	POFUT2	0.62404	0.014832	0.029345	0.023307	0.52137	0.086286	0.96304	0.08961	0.36554	0.78622	0.35746	0.58757
80781	COL18A1	0.91983	0.29298	0.39647	0.64019	0.63823	0.62776	0.63357	0.77366	0.40164	0.79312	0.64571	0.09979
6573	SLC19A1	0.58783	0.14866	0.44932	0.82262	0.5352	0.36939	0.17388	0.82611	0.44351	0.10702	0.44959	0.46143
54039	PCBP3	0.60443	0.12497	0.0014793	0.43017	0.31895	0.080978	0.46464	0.25692	0.92384	0.50236	0.50821	0.63325
1291	COL6A1	0.83052	0.50165	0.27584	0.48752	0.15602	0.022398	0.32075	0.62509	0.43926	0.6402	0.42773	0.60373
1292	COL6A2	0.12172	0.10864	0.13183	0.99051	0.70618	0.99088	0.56414	0.063885	0.00083461	0.15584	0.84248	0.5779
10841	FTCD	0.078125	0.36736	0.049203	0.24987	0.86061	0.88005	0.61817	0.16298	0.018317	0.38605	0.73047	0.73554
84221	SPATC1L	0.66813	0.097332	0.023754	7.8905e-05	0.8414	0.89007	0.13757	0.0061133	0.4608	0.06229	0.68117	0.77928
4047	LSS	0.71679	0.4241	0.017325	0.00028	0.20542	0.60175	0.42711	0.24021	0.78647	0.13627	0.068693	0.79762
8888	MCM3AP	0.55522	0.51343	0.039684	0.0023529	0.15484	0.5947	0.66122	0.17989	0.80087	0.11271	0.12069	0.89694
54059	YBEY	0.42896	0.56349	0.078812	0.017339	0.18583	0.73626	0.26852	0.14407	0.40688	0.18713	0.27893	0.68693
54058	C21orf58	0.60696	0.50339	0.011487	0.0015444	0.64753	0.73191	0.21591	0.43328	0.52246	0.14906	0.45206	0.40165
5116	PCNT	0.33125	0.38993	2.4042e-05	0.00025996	0.84262	0.33144	0.3342	0.44602	0.56771	0.61195	0.30269	0.58774
23181	DIP2A	0.37245	0.59161	0.00052912	0.00026558	0.44952	0.86026	0.43191	0.41022	0.71855	0.59175	0.048226	0.56722
6285	S100B	0.33864	0.93633	0.023603	0.039516	0.83753	0.92064	0.12411	0.60797	0.60021	0.038588	0.69847	0.95154
3275	PRMT2	0.24777	0.84381	0.75967	0.0052161	0.058809	0.73464	0.12894	0.30791	0.56211	0.7592	0.82865	0.91514
150160	CCT8L2	0.26016	0.3424	0.41837	0.61127	0.63857	0.47725	0.19263	0.12808	0.72112	0.44926	0.70362	0.72908
150165	XKR3	0.94713	0.21947	0.52846	0.56812	0.98449	0.85836	0.0025263	0.22399	0.50219	0.63873	0.60097	0.057241
128954	GAB4	0.39385	0.048351	0.28315	0.11128	0.53574	0.74672	0.7033	0.92695	0.98662	0.20073	0.62813	0.81569
23765	IL17RA	0.15084	0.031586	0.49945	0.92921	0.25807	0.25339	0.82301	0.32247	0.47452	0.42802	0.40292	0.54294
27439	CECR6	0.0054817	0.038467	0.35292	0.41894	0.65376	0.22604	0.21984	0.38476	0.27787	0.33573	0.92399	0.057462
27440	CECR5	0.020889	0.17519	0.16484	0.28042	0.50114	0.59636	0.15366	0.20254	0.21357	0.12532	0.33235	0.33138
51816	CECR1	0.10706	0.59255	0.66191	0.10341	0.30008	0.097543	0.23099	0.49732	0.47311	0.021097	0.44721	0.96769
27443	CECR2	0.34758	0.035518	0.23635	0.015079	0.22337	0.31427	0.86642	0.46091	0.69603	0.55019	0.68604	0.62706
83733	SLC25A18	0.51463	0.07846	0.4134	0.0087415	0.24578	0.81177	0.9662	0.39897	0.066894	0.62512	0.63736	0.82475
101929372	LOC101929372	0.62699	0.091452	0.43051	0.50677	0.44977	0.31794	0.98772	0.77442	0.0043646	0.66828	0.8818	0.44641
529	ATP6V1E1	0.31585	0.27284	0.65473	0.81518	0.20674	0.85899	0.93168	0.19671	0.017399	0.34973	0.57176	0.24956
23786	BCL2L13	0.37351	0.0055874	0.40317	0.55064	0.091545	0.87634	0.62365	0.26848	0.34934	0.81773	0.41975	0.79296
637	BID	0.61663	0.0032611	0.32772	0.38842	0.045743	0.86237	0.57099	0.071133	0.9036	0.81611	0.32422	0.96367
57553	MICAL3	0.012633	0.50194	0.077448	0.3406	0.67544	0.53604	0.32581	0.40489	0.54592	0.2688	0.63835	0.59595
55670	PEX26	0.15205	0.0071261	0.46723	0.1181	0.072822	0.50014	0.72234	0.40155	0.13702	0.18851	0.82093	0.58631
51807	TUBA8	0.40996	0.039625	0.76561	0.66705	0.53995	0.84097	0.71153	0.68048	0.38674	0.67557	0.72134	0.42927
11274	USP18	0.30172	0.70119	0.44657	0.2632	0.51418	0.81774	0.94847	0.85268	0.42536	0.63546	0.92167	0.50702
8214	DGCR6	0.92643	0.40857	0.64198	0.43748	0.49315	0.24303	0.85968	0.35155	0.64281	0.86435	0.5244	0.9755
5625	PRODH	0.29007	0.2095	0.53795	0.14366	0.72978	0.12639	0.89275	0.085812	0.36215	0.87168	0.42895	0.52584
9993	DGCR2	0.027589	0.03253	0.027583	0.66775	0.12912	0.012153	0.56616	0.64033	0.70411	0.48643	0.75723	0.047607
23617	TSSK2	0.010398	0.19694	0.092026	0.91985	0.22246	0.22797	0.41036	0.57617	0.49131	0.63309	0.69852	0.16131
8220	DGCR14	0.010741	0.10323	0.053182	0.49147	0.12486	0.20576	0.61436	0.73445	0.87295	0.61755	0.63519	0.23816
2928	GSC2	0.37563	0.2693	0.1842	0.10353	0.1293	0.19671	0.63134	0.18543	0.77399	0.64465	0.39324	0.96961
6576	SLC25A1	0.53595	0.46792	0.085811	0.30858	0.60215	0.54633	0.94945	0.24628	0.041308	0.31823	0.14428	0.4447
8218	CLTCL1	0.18157	0.70304	0.020235	0.15085	0.71485	0.52881	0.99672	0.30725	0.044276	0.26054	0.13013	0.6791
7290	HIRA	0.13782	0.084837	0.019627	0.039789	0.48384	0.94029	0.64031	0.051392	0.21096	0.5328	0.16686	0.1779
64976	MRPL40	0.038257	0.073939	0.0047372	0.056269	0.29719	0.59072	0.77238	0.12306	0.38794	0.50903	0.30068	0.44412
128977	C22orf39	0.053062	0.01106	0.0772	0.021534	0.6488	0.19597	0.43972	0.29067	0.666	0.79298	0.46282	0.20602
7353	UFD1L	0.018866	0.0036795	0.0094698	0.048591	0.63379	0.65969	0.70833	0.27246	0.32466	0.32114	0.51789	0.29779
8318	CDC45	0.024375	0.0040043	0.016776	0.15133	0.57483	0.66087	0.92584	0.27368	0.72476	0.54303	0.30412	0.35528
7122	CLDN5	0.01075	0.040673	0.012958	0.38731	0.37161	0.42366	0.82329	0.31543	0.33989	0.60529	0.46516	0.1147
5413	SEPT5	NA	NA	0.51055	0.083638	0.28127	NA	0.33089	0.78737	0.53774	0.69454	0.073642	NA
2812	GP1BB	0.7443	NA	0.80769	0.23279	0.64221	NA	0.1818	0.93285	0.5216	0.287	0.51101	0.1486
6899	TBX1	0.31257	0.62395	0.10497	0.053099	0.21013	0.8593	0.26695	0.61443	0.073724	0.11486	0.13997	0.70805
54584	GNB1L	0.18821	0.19122	0.0068041	0.020557	0.61203	0.71807	0.5536	0.92431	0.23734	0.034847	0.28145	0.7624
79680	C22orf29	0.22318	0.17928	0.091925	0.13785	0.97225	0.74439	0.84697	0.96144	0.29481	0.022573	0.10842	0.58555
10587	TXNRD2	0.28943	0.047162	0.44434	0.10338	0.84224	0.85426	0.28408	0.4491	0.73486	0.34714	0.51201	0.35026
1312	COMT	0.091253	0.34965	0.036963	0.15488	0.99225	0.49557	0.29602	0.17225	0.46806	0.007661	0.49991	0.050769
421	ARVCF	0.63366	0.73223	0.00033239	0.1383	0.72953	0.82794	0.87642	0.35636	0.31507	0.050696	0.6143	0.97182
128989	TANGO2	0.48998	0.49669	3.3693e-05	0.45713	0.46814	0.65475	0.2976	0.089048	0.34598	0.88631	0.66842	0.83606
54487	DGCR8	0.049672	0.07163	1.3605e-05	0.047897	0.50989	0.71375	0.59159	0.22783	0.0099962	0.39015	0.4855	0.82088
27037	TRMT2A	0.33853	0.2676	8.0617e-05	0.41877	0.68589	0.7882	0.65925	0.26477	0.039723	0.4105	0.53907	0.96914
5902	RANBP1	0.2668	0.2128	0.00023448	0.13382	0.71879	0.57887	0.65086	0.18698	0.14338	0.59606	0.39428	0.82521
29801	ZDHHC8	0.086626	0.17581	4.2183e-06	0.025579	0.60138	0.69415	0.71189	0.26909	0.03465	0.54083	0.40619	0.56853
388849	LOC388849	0.030558	0.11462	5.0288e-06	0.0032174	0.55934	0.67442	0.73364	0.10485	0.0049978	0.52251	0.72959	0.47185
65078	RTN4R	0.14456	0.58607	0.53629	0.017063	0.071273	0.70694	0.25026	0.24074	0.4276	0.070491	0.80953	0.97727
85359	DGCR6L	0.498	0.0039063	0.26362	0.7887	0.15364	0.75234	0.19261	0.035897	0.25924	0.99369	0.49304	0.29041
373856	USP41	0.33456	0.69791	0.95793	0.72094	0.68774	NA	0.1695	0.54693	0.3605	0.91576	0.46569	0.86597
653203	FAM230A	NA	NA	0.7951	0.88616	NA	NA	NA	0.39485	0.07549	0.93513	0.52581	NA
101927859	LOC101927859	NA	NA	0.6693	0.65604	NA	NA	NA	0.48551	0.19208	NA	0.58205	NA
7625	ZNF74	0.99608	0.20144	0.75362	0.68522	0.50001	0.9795	0.11396	0.3778	0.55115	0.045233	0.36633	0.44492
91179	SCARF2	0.51374	0.54458	0.8473	0.74508	0.84355	0.72853	0.067843	0.29816	0.1394	0.034451	0.7749	0.60991
84861	KLHL22	0.36169	0.095015	0.19148	0.89779	0.66709	0.39143	0.60227	0.060638	0.061539	0.7187	0.94166	0.42147
51586	MED15	0.38839	0.65672	0.0031311	0.75048	0.36536	0.32116	0.35298	0.15708	0.098046	0.00077647	0.65707	0.47439
5297	PI4KA	0.94416	0.6833	0.035233	0.42448	0.10335	0.89903	0.85441	0.35969	0.89924	0.5994	0.51116	0.76091
3053	SERPIND1	0.99385	0.70094	0.053323	0.51863	0.21143	0.98453	0.85805	0.32383	0.92825	0.69541	0.61193	0.75091
9342	SNAP29	0.94949	0.72608	0.059689	0.68516	0.086454	0.88466	0.8989	0.38426	0.96499	0.65733	0.62888	0.71782
1399	CRKL	0.18874	0.77267	0.021438	0.6789	0.46223	0.096077	0.86312	0.26097	0.68343	0.66476	0.34655	0.64199
150209	AIFM3	0.32868	0.62189	0.35615	0.75287	0.081693	0.023474	0.51688	0.60612	0.29294	0.52936	0.61788	0.30629
8216	LZTR1	0.28028	0.23934	0.36034	0.46808	0.20871	0.020931	0.56907	0.83923	0.31292	0.5619	0.23986	0.18292
80764	THAP7	0.64571	0.68836	0.18406	0.71601	0.39884	0.20016	0.46875	0.057013	0.77577	0.52937	0.25872	0.45241
9127	P2RX6	0.4524	0.86146	0.77042	0.64412	0.34863	0.15017	0.25631	0.024818	0.35451	0.88617	0.47608	0.083994
6545	SLC7A4	0.39874	0.55305	0.94561	0.92519	0.54383	0.15296	0.83833	0.026893	0.43989	0.87373	0.63003	0.86131
400891	LRRC74B	0.52357	0.25974	0.49871	0.3579	0.33224	0.79898	0.69909	0.35637	0.56481	0.29521	0.87114	0.75999
23119	HIC2	0.57832	0.10008	0.59222	0.36724	0.36809	0.65691	0.66913	0.095381	0.86187	0.23637	0.05793	0.884
100996337	LOC100996337	NA	NA	NA	0.19393	NA	NA	0.3825	0.39719	0.30033	NA	0.41663	NA
645426	TMEM191C	NA	NA	NA	0.071119	NA	NA	0.3825	0.41621	0.36559	NA	0.19966	NA
7332	UBE2L3	0.91272	0.13195	0.1056	0.2318	0.59325	0.92304	0.83517	0.048125	0.5626	0.30021	0.0084316	0.098035
150223	YDJC	0.89414	0.40911	0.12121	0.17016	0.38293	0.88892	0.86191	0.13157	0.2578	0.039761	0.046396	0.051341
164592	CCDC116	0.84926	0.50459	0.21259	0.25886	0.24533	0.83132	0.72636	0.076954	0.25965	0.048827	0.47768	0.058721
23753	SDF2L1	0.70767	0.47084	0.13607	0.35136	0.21215	0.791	0.9446	0.55294	0.36321	0.010881	0.02936	0.095385
23759	PPIL2	0.55344	0.7099	0.00014001	0.026656	0.29131	0.58982	0.63459	0.92538	0.31174	0.64799	0.52667	0.40389
29799	YPEL1	0.783	0.48796	4.5727e-06	0.0050375	0.49023	0.38024	0.59222	0.89179	0.051983	0.56539	0.65282	0.54244
5594	MAPK1	0.29031	0.11848	0.0029152	1.1148e-05	0.63523	0.13793	0.071388	0.96461	0.24064	0.67809	0.55544	0.4539
9647	PPM1F	0.99513	0.45734	0.012952	9.7187e-05	0.93263	0.83534	0.58106	0.94241	0.10341	0.64875	0.75487	0.65495
8940	TOP3B	0.96984	0.22197	0.069893	0.0017145	0.88823	0.94465	0.43717	0.78337	0.040742	0.69252	0.67549	0.43277
3535	IGL	0.45445	0.31969	0.0009755	0.25433	0.8081	0.87936	0.54788	0.64496	0.18676	0.2936	0.37762	0.80084
7441	VPREB1	0.12674	0.21694	0.22515	0.4114	0.37689	0.63997	0.53722	0.34195	0.81922	0.063885	0.23511	0.64713
140883	ZNF280B	0.25934	0.12118	0.76807	0.034302	0.77901	NA	0.94832	0.46219	0.16837	0.88269	0.24531	0.17458
129025	ZNF280A	0.39822	NA	0.57351	0.17108	0.49534	NA	0.59177	0.92639	0.1684	0.193	0.15245	0.23413
23532	PRAME	0.27209	0.56381	0.23671	0.6075	0.11382	NA	0.53973	0.7109	0.16341	0.70011	0.68215	0.97065
91227	GGTLC2	NA	NA	0.18871	0.076918	0.67999	NA	0.23642	0.73739	0.28647	0.4568	0.11276	NA
100423062	IGLL5	0.43659	0.04374	0.0016345	0.87294	0.93141	NA	0.96713	0.060556	0.27391	0.92412	0.43721	0.2019
27156	RSPH14	0.93805	0.36258	0.77237	0.99	0.21033	0.17799	0.17905	0.19044	0.11424	0.45442	0.20484	0.54868
2781	GNAZ	0.94141	0.33798	0.81188	0.96984	0.15721	0.17422	0.11389	0.3422	0.13724	0.40304	0.26054	0.7079
9609	RAB36	0.99056	0.24721	0.92763	0.94248	0.72509	0.23427	0.04192	0.4474	0.16948	0.79523	0.22067	0.74008
613	BCR	0.072112	0.91918	0.18893	0.86402	0.11728	0.11366	0.04739	0.8003	0.31608	0.59107	0.52032	0.033904
3543	IGLL1	0.98588	0.69635	0.49028	0.3399	0.43807	0.35362	0.64979	0.16201	0.50971	0.90989	0.55867	0.27449
51233	DRICH1	0.52501	0.4961	0.020417	0.74704	0.65865	0.58763	0.99016	0.41267	0.17725	0.3825	0.95474	0.27668
266747	RGL4	0.30896	0.12689	0.00071017	0.026453	0.79299	0.08586	0.88621	0.84796	0.27201	0.44368	0.72983	0.38002
7621	ZNF70	0.39515	0.10897	0.037246	0.52137	0.64644	0.82341	0.078813	0.50132	0.25007	0.79348	0.62645	0.37043
29802	VPREB3	0.10911	0.13801	0.18928	0.45442	0.49278	0.67651	0.098934	0.93085	0.13903	0.48802	0.2404	0.74038
150248	C22orf15	0.044068	0.10808	0.071645	0.93416	0.4973	0.31187	0.07922	0.66833	0.43886	0.36225	0.77765	0.85908
400916	CHCHD10	0.088769	0.51304	0.14154	0.67021	0.91421	0.25136	0.029268	0.64877	0.46804	0.22752	0.82616	0.85593
4320	MMP11	0.51422	0.10328	0.93579	0.11206	0.56199	0.13701	0.38615	0.65083	0.58002	0.55026	0.57894	0.030261
6598	SMARCB1	0.64431	0.36903	0.3783	0.33048	0.87958	0.45678	0.10443	0.64793	0.95189	0.82849	0.12174	0.22198
91319	DERL3	0.61262	0.34902	0.29422	0.44766	0.76012	0.67964	0.10108	0.47025	0.49495	0.709	0.053825	0.41249
66035	SLC2A11	0.31964	0.14815	0.12034	0.18141	0.65798	0.81753	0.1646	0.43016	0.23285	0.48791	0.36491	0.22266
4282	MIF	0.71767	0.99358	0.88527	0.010787	0.16036	0.6193	0.25413	0.29457	0.73019	0.61901	0.43444	0.53111
100652871	LOC100652871	0.92116	0.4004	0.44206	0.64152	0.62242	NA	0.72511	0.54221	0.20218	NA	0.45472	NA
653689	GSTT2B	0.76496	0.64972	0.25402	0.8182	0.62097	0.61417	0.75934	0.84109	0.559	0.42546	0.59148	NA
100037417	DDTL	0.31878	0.12325	0.028903	0.63765	0.55968	0.46113	0.37616	0.30083	0.29388	0.35699	0.40537	0.17771
1652	DDT	0.37289	0.15183	0.023562	0.62709	0.54915	0.31091	0.43401	0.3799	0.40736	0.43482	0.55195	0.17913
2953	GSTT2	0.69102	0.75546	0.55449	0.50982	0.44744	0.18057	0.84769	0.86933	0.74952	NA	0.76217	NA
391322	LOC391322	NA	NA	NA	0.63322	0.93982	NA	NA	0.79412	NA	NA	0.96146	NA
2952	GSTT1	NA	NA	0.9881	0.34007	0.81026	NA	0.6297	0.93579	0.77144	NA	0.8262	NA
23523	CABIN1	0.691	0.72347	0.29124	0.28953	0.0074121	0.56791	0.0043367	0.38278	0.46436	0.0013755	0.43523	0.81079
56241	SUSD2	0.69256	0.67421	0.35995	0.62656	0.0062548	0.87234	0.011905	0.24336	0.764	0.0059292	0.24404	0.45588
2687	GGT5	0.40083	0.27474	0.63826	0.24781	0.87081	0.18939	0.096353	0.79683	0.15168	0.022326	0.70262	0.91154
23384	SPECC1L	0.864	0.24507	0.4992	0.29634	0.12371	0.84837	0.44376	0.77254	0.19238	0.26427	0.62607	0.84226
135	ADORA2A	0.68344	0.5053	0.27903	0.1328	0.1583	0.5638	0.68331	0.6228	0.001818	0.55749	0.86553	0.819
51733	UPB1	0.44887	0.38686	0.38831	0.069851	0.28785	0.83186	0.34489	0.34598	0.0020724	0.3291	0.81875	0.54202
83606	GUCD1	0.64695	0.57644	0.15135	0.10893	0.46257	0.33689	0.53059	0.79312	0.57934	0.40007	0.13105	0.85749
6634	SNRPD3	0.60668	0.78271	0.24691	0.16853	0.71719	0.25817	0.42043	0.45781	0.21156	0.33452	0.34821	0.85161
2678	GGT1	0.81575	0.25715	0.099015	0.086299	0.17156	0.18628	0.41322	0.050999	0.35958	0.97598	0.048273	0.93851
388886	LRRC75B	0.95409	0.28392	0.098265	0.092026	0.19267	0.20209	0.10039	0.037939	0.13012	0.88776	0.037148	0.83329
440822	PIWIL3	0.88356	0.15704	0.37538	0.84435	0.057553	0.83647	0.5216	0.87517	0.72374	0.10865	0.61873	0.39818
129049	SGSM1	0.086893	0.42188	0.0010118	0.23324	0.30824	0.54188	0.61393	0.55767	0.031967	0.43145	0.15657	0.77264
255349	TMEM211	0.55961	0.85023	0.00024468	0.47203	0.15661	0.1533	0.030961	0.054791	0.068132	0.19862	0.49504	0.99639
85379	KIAA1671	0.055185	0.061411	0.00017404	0.879	0.09891	0.11365	0.35706	0.6988	0.014042	0.05523	0.15773	0.31087
1417	CRYBB3	0.027803	0.50512	0.033544	0.60388	0.21704	0.47701	0.42516	0.87796	0.050757	0.21282	0.32347	0.043052
1415	CRYBB2	0.13053	0.32959	0.39248	0.48325	0.12892	0.76766	0.57116	0.47076	0.80133	0.22914	0.023372	0.41906
100652901	LOC100652901	0.054022	0.93104	0.88747	0.25183	0.55751	NA	0.21649	0.12851	0.51771	0.62111	0.7509	0.44306
