"","CellType","annotLevel","p","fold_change","sd_from_mean","q","hit.cells","geneSizeControl","list"
"3997","Endothelial_CLDN5_FLT1",2,0.4524,0.979833777936159,-0.0664740192453475,1,0.676620737671073,FALSE,"DISGENET::Glioma"
"3998","vRG_HMGA2_CCND1",2,0.45795,1.00655193530513,0.0592326314899853,1,0.425847481448521,FALSE,"DISGENET::Glioma"
"3999","IPC_TCF7L2",2,0.4813,0.995571714984035,-0.0289739574798061,1,0.404804155159389,FALSE,"DISGENET::Glioma"
"4000","SMC_ACTA2",2,0.49685,0.947916596803046,-0.169443809832353,1,0.64771892420739,FALSE,"DISGENET::Glioma"
"4001","PC_TTR",2,0.509,0.942209572704929,-0.215400667248536,1,0.448681471241641,FALSE,"DISGENET::Glioma"
"4002","VLMC_PTGDS_DSP",2,0.5128,0.906293031202611,-0.273995466665627,1,0.653892407592297,FALSE,"DISGENET::Glioma"
"4003","Mesenchymal_LUM_CYTL1",2,0.5258,0.928980223333609,-0.27361073336945,1,0.500019110785235,FALSE,"DISGENET::Glioma"
"4004","InN_SFRP2_MEIS2",2,0.54165,0.971557068225136,-0.207054245625577,1,0.339403766710857,FALSE,"DISGENET::Glioma"
"4005","OPC_PCDH15_COL9A1",2,0.5524,0.916603518927489,-0.340047014545451,1,0.609340085103348,FALSE,"DISGENET::Glioma"
"4006","InN_SP8_PAX6",2,0.55485,0.972890175503095,-0.221453664686554,1,0.370284266307331,FALSE,"DISGENET::Glioma"
"4007","Neu_TAGLN3_ONECUT2",2,0.61345,0.941934297760059,-0.378632874967123,1,0.457391346188233,FALSE,"DISGENET::Glioma"
"4008","RGC_FABP7_PMP22",2,0.62055,0.960353686104156,-0.346591359924191,1,0.417845314870806,FALSE,"DISGENET::Glioma"
"4009","PC_NKX2_1_NKX6_2",2,0.6227,0.948312118480388,-0.350126229128398,1,0.414050619230644,FALSE,"DISGENET::Glioma"
"4010","T_PTPRC_CD69",2,0.6306,0.894109880505597,-0.45825219495549,1,0.351647901007288,FALSE,"DISGENET::Glioma"
"4011","InN_NKX2_1_CCND2",2,0.63345,0.946023553554597,-0.410656713628146,1,0.330481014346432,FALSE,"DISGENET::Glioma"
"4012","PC_FGF17",2,0.63735,0.94467041674671,-0.364799243528639,1,0.409610956325462,FALSE,"DISGENET::Glioma"
"4013","PC_NKX2_1_RAX",2,0.64335,0.941630760386541,-0.405686262602137,1,0.373986121801454,FALSE,"DISGENET::Glioma"
"4014","NESC_RSPO3_TEX15",2,0.6439,0.94930000975675,-0.414535575795552,1,0.395990722051407,FALSE,"DISGENET::Glioma"
"4015","PC_SFRP2",2,0.6595,0.946356490832854,-0.436334239819047,1,0.376736514590884,FALSE,"DISGENET::Glioma"
"4016","PC_TCF7L2",2,0.6709,0.926972300752513,-0.438615866600521,1,0.384849628061562,FALSE,"DISGENET::Glioma"
"4017","Cls_GSX2_B3GAT2",2,0.69875,0.946521995373741,-0.542844427655874,1,0.392978076024989,FALSE,"DISGENET::Glioma"
"4018","InN_HMX1",2,0.74775,0.900095025960642,-0.413225059037125,1,0.337628264141114,FALSE,"DISGENET::Glioma"
"4019","NESC_RSPO3_DIRAS3",2,0.7532,0.91295499960745,-0.666436942792202,1,0.366844600594807,FALSE,"DISGENET::Glioma"
"4020","IPC_EOMES_VIM",2,0.78185,0.925024321299148,-0.783855339144565,1,0.324658759139718,FALSE,"DISGENET::Glioma"
"4021","Cls_FGF17_LGI1",2,0.784,0.884276194613472,-0.677584744178242,1,0.403992261900807,FALSE,"DISGENET::Glioma"
"4022","ExN_SOX5_OPRK1_SULF1",2,0.81625,0.805209014496068,-0.881476937010271,1,0.560588097854419,FALSE,"DISGENET::Glioma"
"4023","IPC_EOMES_NHLH1_up",2,0.8193,0.894580263603553,-0.840322391933669,1,0.336530539816918,FALSE,"DISGENET::Glioma"
"4024","InN_NR2F2_LAMP5",2,0.8389,0.859045207445593,-0.93640280744702,1,0.456163963235843,FALSE,"DISGENET::Glioma"
"4025","InN_LHX6_MAF",2,0.84605,0.883914538417665,-0.982050561891928,1,0.321929278174785,FALSE,"DISGENET::Glioma"
"4026","ExN_CUX2_PALMD",2,0.8548,0.889944424570706,-1.00897612641058,1,0.36462608696452,FALSE,"DISGENET::Glioma"
"4027","ExN_CUX2_ACTN2",2,0.8557,0.855391010021721,-1.00062833311758,1,0.454273741802283,FALSE,"DISGENET::Glioma"
"4028","InN_SP8_MEIS2_RND3",2,0.85745,0.892456245106547,-1.02184758000003,1,0.312488599369897,FALSE,"DISGENET::Glioma"
"4029","IPC_RSPO3_NEUROG1",2,0.878,0.739446321242856,-0.754443916874196,1,0.382539543994953,FALSE,"DISGENET::Glioma"
"4030","ExN_TSHZ2_NR4A3",2,0.88835,0.794739752233342,-1.05504857030354,1,0.529970063155842,FALSE,"DISGENET::Glioma"
"4031","InN_LHX6_CCK",2,0.88855,0.870164282867031,-1.15545498201547,1,0.387629740360186,FALSE,"DISGENET::Glioma"
"4032","InN_SP8_CRH",2,0.89045,0.844952717842802,-1.08251382983682,1,0.411735811705647,FALSE,"DISGENET::Glioma"
"4033","InN_NR2F2_SP8",2,0.892,0.882485633554472,-1.18183792320035,1,0.342165575960378,FALSE,"DISGENET::Glioma"
"4034","inIPC_ASCL1_SFRP2",2,0.90045,0.843959972620801,-1.12038080281207,1,0.26263021904427,FALSE,"DISGENET::Glioma"
"4035","InN_NR2F2_CRH",2,0.9011,0.849643807924855,-1.18099066296163,1,0.392543399287546,FALSE,"DISGENET::Glioma"
"4036","InN_LHX6_CRABP1",2,0.90855,0.830369309823914,-0.840081344046781,1,0.399125963997729,FALSE,"DISGENET::Glioma"
"4037","InN_NR2F2_VIP",2,0.9092,0.807051436734157,-1.11903409210866,1,0.496989139796694,FALSE,"DISGENET::Glioma"
"4038","InN_SP8_VIP",2,0.91465,0.804418960695308,-1.13686604873528,1,0.469871336436715,FALSE,"DISGENET::Glioma"
"4039","InN_NR2F2_SP8_KIT",2,0.9151,0.807992955929901,-1.14555153509076,1,0.491903360740383,FALSE,"DISGENET::Glioma"
"4040","PC_RSPO3",2,0.92335,0.822421102523792,-1.02336904137034,1,0.343053153161893,FALSE,"DISGENET::Glioma"
"4041","ExN_CUX2_ADRA2A",2,0.9291,0.836820607769595,-1.30306077707681,1,0.402627792533277,FALSE,"DISGENET::Glioma"
"4042","InN_LHX6_DCN",2,0.94265,0.819188025537656,-1.33811398694184,1,0.344251410670638,FALSE,"DISGENET::Glioma"
"4043","ExN_SOX5_OPRK1_NR4A2",2,0.94925,0.699542273847657,-1.18031469530868,1,0.43914519615009,FALSE,"DISGENET::Glioma"
"4044","InN_LHX6_GUCY1A2",2,0.9498,0.725935603604403,-1.31834235127079,1,0.528993930441471,FALSE,"DISGENET::Glioma"
"4045","inIPC_ASCL1_GSX1",2,0.9588,0.786295128408541,-1.25017911993037,1,0.258963295474977,FALSE,"DISGENET::Glioma"
"4046","InN_LHX6_SST_RELN",2,0.9614,0.80137790978433,-1.50352207138694,1,0.342333890479632,FALSE,"DISGENET::Glioma"
"4047","InN_FOXP2_TSHZ1",2,0.97025,0.805661232337162,-1.53749392335437,1,0.352480920876257,FALSE,"DISGENET::Glioma"
"4048","InN_LHX6_SST_NPY",2,0.9814,0.72416685281915,-1.28027173761242,1,0.410497725654866,FALSE,"DISGENET::Glioma"
"4049","IPC_FGF17",2,0.9823,0.7243556969458,-1.53605681334845,1,0.281141496341964,FALSE,"DISGENET::Glioma"
"4050","GE_CR_ZFHX3",2,0.9879,0.779939720842755,-1.7043939499465,1,0.331167281065935,FALSE,"DISGENET::Glioma"
"4051","inIPC_ASCL1_DLX1",2,0.9893,0.759333722969697,-1.94383563075822,1,0.253530276717295,FALSE,"DISGENET::Glioma"
"4052","InN_FOXP1_ISL1",2,0.9954,0.737332314184649,-1.47276448864151,1,0.296372970990012,FALSE,"DISGENET::Glioma"
"4053","IPC_EOMES_NHLH1_deep",2,0.9961,0.735134962811682,-2.0512999230836,1,0.243810114648172,FALSE,"DISGENET::Glioma"
"4054","Neu_TAGLN3_NRN1",2,0.99635,0.695320156428734,-1.40731888970106,1,0.263924995950031,FALSE,"DISGENET::Glioma"
"4055","CR_TP73",2,0.99765,0.664620972259035,-1.57373208321745,1,0.327206350284244,FALSE,"DISGENET::Glioma"
"4056","ExN_SOX5_SYT6",2,0.99805,0.682139821067598,-2.30870014614375,1,0.300044490273929,FALSE,"DISGENET::Glioma"
"4057","ExN_SOX5_ID2",2,0.99815,0.699369973409238,-2.56001993285517,1,0.281070373469137,FALSE,"DISGENET::Glioma"
"4058","ExN_SOX5_KCNV1",2,0.99835,0.671925073148308,-2.52012184645134,1,0.331422865270175,FALSE,"DISGENET::Glioma"
"4059","IPC_RSPO3_NHLH1",2,0.99875,0.662753696853676,-1.70784390872554,1,0.341370732127449,FALSE,"DISGENET::Glioma"
"4060","InN_SIX3_ZFHX3",2,0.9989,0.715581702824425,-2.22440783861823,1,0.253172742264682,FALSE,"DISGENET::Glioma"
"4061","ExN_SOX5_PALMD",2,0.999,0.698869077946172,-2.58542028522747,1,0.241842139850452,FALSE,"DISGENET::Glioma"
"4062","InN_FOXP1_PENK",2,0.99945,0.633085969660444,-1.56884892368413,1,0.329921586586915,FALSE,"DISGENET::Glioma"
"4063","ExN_SOX5_NR4A2_GRID2",2,0.99975,0.606005121628699,-2.35087024474184,1,0.289073539932825,FALSE,"DISGENET::Glioma"
"4064","CR_ETV1",2,1,0.548659601310179,-2.31495969285599,1,0.264022086509604,FALSE,"DISGENET::Glioma"
"4065","Astro",1,0.0105,1.54850686647585,2.7986553477698,0.08175,2.78469212454349,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4066","gIPC",1,0.01425,1.32461898170304,2.62600771160793,0.08175,2.09484753916238,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4067","dorsal_NSC",1,0.01635,1.29915244953718,2.38383227118995,0.08175,1.76773055121962,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4068","GE_NSC",1,0.04775,1.2364482213652,1.81654466850441,0.1790625,1.87387860618385,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4069","RB&Vas",1,0.3988,1.02304942631218,0.0874211755035761,0.99955,1.91895459784692,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4070","OPC&Oligo",1,0.45815,0.986234154589862,-0.0703568656503809,0.99955,1.83226769579443,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4071","Mes",1,0.4819,0.959546338527105,-0.15890127991738,0.99955,1.43178137123206,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4072","Excitatory_neurons",1,0.61535,0.934886274844624,-0.361636243625308,0.99955,1.4551289114844,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4073","Immune",1,0.63335,0.873956371358035,-0.463440134356084,0.99955,1.39505011244807,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4074","enIPC",1,0.75835,0.904885461815342,-0.682084588651029,0.99955,1.11352158757201,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4075","inIPC",1,0.8021,0.871367515147042,-0.837295911904873,0.99955,1.16129360260971,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4076","Inhibitory_neurons",1,0.88415,0.792755907644965,-1.11412606500648,0.99955,1.15711585575151,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4077","Patterning_centers",1,0.90175,0.817786004462609,-1.193855343432,0.99955,1.10449601255243,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4078","PAT_related_subtypes",1,0.97945,0.760519760476033,-1.82428955201665,0.99955,1.05732733207126,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4079","CR",1,0.99955,0.531844452340714,-2.29249342971926,0.99955,0.851914055229918,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4080","oRG_HOPX_APOE",2,0.00025,2.54906352880976,6.09031621818,0.028,0.58057517333331,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4081","GE_RG_HOPX_NRG1",2,0.00085,2.7242873436186,5.73969527871608,0.0476,0.625330432053874,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4082","tRG_CRYAB_MEST",2,0.0032,1.62630325017094,4.03170120359276,0.119466666666667,0.330180856003738,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4083","GE_RG_HOPX_STMN1",2,0.0045,1.64119172754801,3.69008495166693,0.126,0.353608568379396,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4084","GE_RG_CRYAB",2,0.0097,1.64235033536857,2.90547609629791,0.21728,0.435159317522714,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4085","NESC_RSPO3_DIRAS3",2,0.02165,1.46956885558226,2.27210258602818,0.317333333333333,0.2515935863426,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4086","Astro_MFGE8",2,0.0227,1.69809855370292,2.56154057660825,0.317333333333333,0.443568163446525,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4087","Astro_EGFR",2,0.02425,1.69656130152177,2.55484063720665,0.317333333333333,0.396572588548315,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4088","inIPC_ASCL1_GSX1",2,0.0255,1.54041880561453,2.04927277485575,0.317333333333333,0.216150686331958,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4089","oIPC_DLL1",2,0.0286,1.48009638882476,2.31526956715009,0.32032,0.288704988331213,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4090","aIPC_IGFBP2",2,0.0315,1.49993862516247,2.272600267734,0.320727272727273,0.351421686484187,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4091","Astro_GFAP",2,0.03745,1.56958104136122,2.09691784608174,0.349353846153846,0.405511338713647,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4092","gIPC_EGFR",2,0.04055,1.38344229331202,1.9513347600856,0.349353846153846,0.296754263724141,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4093","oRG_HOPX_TNC",2,0.0454,1.28042678994869,1.78874147150835,0.3535,0.235296228193806,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4094","vRG_SAT1_STMN2",2,0.0495,1.24982249143998,1.72114549814354,0.3535,0.204625414103126,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4095","tRG_CRYAB_FNDC1",2,0.0505,1.37057668516293,1.63684211216854,0.3535,0.351737525551331,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4096","NESC_RSPO3_TEX15",2,0.06215,1.27368474857693,1.42978625095158,0.409458823529412,0.226468888844465,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4097","GE_RG_STMN2_SOX5",2,0.0668,1.31566870072676,1.60552976106837,0.415644444444444,0.328703684505203,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4098","PC_RSPO3",2,0.0807,1.27024507367,1.03890426321938,0.475705263157895,0.225307142028972,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4099","GE_Ependymal_FOXJ1",2,0.1302,1.2667167014252,1.05140082119348,0.72912,0.34846811823402,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4100","Mesenchymal_FOXD3_PLP1",2,0.1371,1.24763468570966,0.462402477887507,0.7312,0.258946662824448,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4101","inIPC_ASCL1_DLX1",2,0.14485,1.17625281184884,0.932788950504108,0.737418181818182,0.16721450547657,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4102","gIPC_EGFR_MKI67",2,0.1578,1.15906365214878,0.964809527028831,0.768417391304348,0.26885647564723,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4103","Cls_FGF17_LGI1",2,0.17415,1.14722314138088,0.57620698680444,0.8127,0.222700267075865,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4104","ExN_SOX5_ID2",2,0.18175,1.15001549512405,0.829612834250372,0.81424,0.196384446594585,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4105","inIPC_ASCL1_SFRP2",2,0.20745,1.12935984041898,0.599380568181916,0.893630769230769,0.149850151049031,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4106","VLMC_PTGDS_DSP",2,0.21665,1.2337865421258,0.440974572863246,0.898696296296296,0.380739691359073,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4107","Endothelial_CLDN5_RGS5",2,0.2416,1.25041141963317,0.572053218702747,0.9664,0.409421170672479,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4108","Endothelial_CLDN5_FLT1",2,0.2557,1.19896173261216,0.430432979704721,0.982053333333333,0.353745760775046,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4109","vRG_HMGA2_CCND1",2,0.26305,1.09366747964814,0.549356469337138,0.982053333333333,0.197065292949682,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4110","OPC_PDGFRA",2,0.2721,1.08299862534733,0.330285879085106,0.983070967741935,0.264401684702439,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4111","GE_RG_HMGA2_NR2F2",2,0.29545,1.06824728231382,0.487950335971369,0.99895,0.194197858959335,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4112","SMC_ACTA2",2,0.2988,1.13332930242544,0.284332432108149,0.99895,0.329904601732942,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4113","IPC_EOMES_VIM",2,0.3055,1.06336139970994,0.428521888265687,0.99895,0.159031719126816,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4114","Pericyte_GRM8",2,0.31705,1.11426765949622,0.217513780719579,0.99895,0.381268992856254,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4115","ExN_SOX5_SYT6",2,0.35435,1.04583462558942,0.216936384485707,0.99895,0.195618548433033,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4116","ExN_SOX5_KCNV1",2,0.36135,1.0505706375696,0.250193595848866,0.99895,0.220399007645749,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4117","InN_SP8_PAX6",2,0.39,1.02492886673477,0.131598095390756,0.99895,0.166080917152911,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4118","inIPC_ASCL1_GPX1",2,0.4506,1.00973743678521,0.0591137380678195,0.99895,0.174716949662588,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4119","IPC_FGF17",2,0.4506,0.976691876992931,-0.0853069749441583,0.99895,0.161592769394585,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4120","Ependymal_FOXJ1",2,0.4684,0.844846172264652,-0.293257167186956,0.99895,0.282956308333129,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4121","Mesenchymal_LUM_CYTL1",2,0.47335,0.899560989640247,-0.249102480250867,0.99895,0.207062336196838,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4122","OPC_PCDH15_COL9A1",2,0.512,0.885995482198862,-0.307428942253491,0.99895,0.250561754476688,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4123","ExN_CUX2_ACTN2",2,0.51245,0.963264853043443,-0.164213209537247,0.99895,0.217903752045751,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4124","inIPC_DLX1_NR2F2",2,0.5219,0.969496601249451,-0.19002068709761,0.99895,0.215157354944522,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4125","ExN_SOX5_PALMD",2,0.5253,0.971319419700311,-0.159957911665804,0.99895,0.142942161495549,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4126","OPC_PDGFRA_MKI67",2,0.5328,0.951297834306122,-0.23174220408722,0.99895,0.25390116568874,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4127","inIPC_ASCL1_GADD45G",2,0.54705,0.958078006413581,-0.214758004190609,0.99895,0.165884142406878,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4128","InN_SP8_MEIS2_RND3",2,0.5526,0.963780661922249,-0.224374391104614,0.99895,0.14370631316007,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4129","IPC_EOMES_NHLH1_deep",2,0.5564,0.949865617260294,-0.249609300564427,0.99895,0.134367154822017,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4130","ExN_SOX5_OPRK1_SULF1",2,0.5609,0.89400496320498,-0.311249551554384,0.99895,0.2637244692328,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4131","Cls_GSX2_B3GAT2",2,0.58225,0.960682019881665,-0.259298208730642,0.99895,0.16987352031197,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4132","ExN_CUX2_ADRA2A",2,0.5895,0.938061051975499,-0.321385167064488,0.99895,0.192280568707541,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4133","GE_RG_NKX2_1_OLIG1",2,0.59335,0.955022144986285,-0.278118969146907,0.99895,0.164280926523321,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4134","IPC_EOMES_NEUROG1",2,0.6288,0.934753310706059,-0.387038214635531,0.99895,0.161391203465691,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4135","Microglia_PTPRC_C1QC",2,0.64715,0.740369021017499,-0.490610770824322,0.99895,0.197195147128253,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4136","T_PTPRC_CD69",2,0.654,0.829401893361852,-0.487529653747777,0.99895,0.138612640910352,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4137","PC_NKX2_1_LMO1",2,0.65765,0.921960414543526,-0.445981078952328,0.99895,0.168499158342286,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4138","InN_ZIC1_ZIC2",2,0.66235,0.899903952727375,-0.438518706355272,0.99895,0.156514333378768,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4139","InN_LHX6_MAF",2,0.6747,0.909702939322844,-0.504734154372885,0.99895,0.140948683036603,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4140","InN_NKX2_1_CCND2",2,0.67965,0.897349517894963,-0.519661172377496,0.99895,0.133293705880526,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4141","ExN_TSHZ2_NR4A3",2,0.69715,0.835691954990061,-0.556143071300949,0.99895,0.237339719322073,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4142","InN_LHX6_CCK",2,0.7084,0.90084550789509,-0.578590869948793,0.99895,0.170600606191634,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4143","PC_NKX2_1_NKX6_2",2,0.72075,0.886498496509092,-0.515478069121778,0.99895,0.164245006078683,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4144","InN_LHX6_GUCY1A2",2,0.7212,0.807246630713826,-0.600707663011144,0.99895,0.250366215650894,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4145","InN_NR2F2_SP8",2,0.73265,0.90220709945684,-0.64727887583467,0.99895,0.148853248181385,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4146","RGC_FABP7_PMP22",2,0.7396,0.890457505167617,-0.619394471547328,0.99895,0.165105261006353,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4147","inIPC_ASCL1_SP8",2,0.74425,0.886281413411473,-0.688067689451514,0.99895,0.151924705341133,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4148","ExN_SOX5_OPRK1_NR4A2",2,0.75475,0.75542626531657,-0.617773675973861,0.99895,0.201729173033054,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4149","ExN_SOX5_NR4A2_GRID2",2,0.7584,0.821934860838731,-0.697152125737203,0.99895,0.166675760367962,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4150","Oligo_MBP_PLP1",2,0.77025,0.675308480651971,-0.629685696097601,0.99895,0.20695416289676,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4151","GE_RG_HMGA2_NKX6_2",2,0.78265,0.877119961391148,-0.780604867430977,0.99895,0.147673001715466,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4152","GE_RG_NKX2_1_DLK1",2,0.78655,0.870524287542615,-0.802451498777571,0.99895,0.155668636437087,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4153","IPC_EOMES_NHLH1_up",2,0.7898,0.859678127204173,-0.716913456136958,0.99895,0.13783151841621,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4154","PC_SFRP1",2,0.8333,0.845325950879159,-0.949768158475536,0.99895,0.157706499093326,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4155","ExN_CUX2_PALMD",2,0.8348,0.848586598305328,-0.893522648872463,0.99895,0.148152619586064,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4156","InN_NR2F2_CRH",2,0.83945,0.821876063114325,-0.908770829222575,0.99895,0.161344425978007,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4157","InN_LHX6_SST_NPY",2,0.8476,0.766014680669895,-0.698316017968718,0.99895,0.184432586332942,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
"4158","InN_SP8_CRH",2,0.85065,0.806460127257725,-0.88884745760961,0.99895,0.166809224488529,FALSE,"DISGENET::M.Oligoastr+Oligodendrogliomas"
